x,y,z 
44767.119,83726.704,482.0
44767.119,84225.098,483.0
44767.119,84723.493,481.0
44767.119,85221.795,480.0
44767.119,85720.189,480.0
44767.119,86218.583,476.0
44767.119,86716.977,477.0
44767.119,87215.28,475.0
44767.119,87713.673,476.0
44767.119,88212.067,473.0
44767.119,88710.461,476.0
44767.119,89208.763,471.0
44767.119,89707.157,473.0
44767.119,90205.55,471.0
44767.119,90703.852,471.0
44767.119,91202.245,471.0
44767.119,91700.639,469.0
44767.119,92199.032,467.0
44767.119,92697.334,467.0
44767.119,93195.727,465.0
44767.119,93694.12,466.0
44767.119,94192.513,466.0
44767.119,94690.814,464.0
44767.119,95189.207,465.0
44767.119,95687.599,465.0
44767.119,96185.992,462.0
44767.119,96684.293,463.0
44767.119,97182.686,461.0
45264.447,0.0,1149.0
45264.447,498.399,1168.0
45264.447,996.707,1130.0
45264.447,1495.107,1089.0
45264.447,1993.506,1033.0
45264.447,2491.906,1086.0
45264.447,2990.214,1055.0
45264.447,3488.613,1016.0
45264.447,3987.013,956.0
45264.447,4485.412,855.0
45264.447,4983.72,826.0
45264.447,5482.12,820.0
45264.447,5980.519,793.0
45264.447,6478.919,775.0
45264.447,6977.227,778.0
45264.447,7475.626,740.0
45264.447,7974.025,724.0
45264.447,8472.333,711.0
45264.447,8970.733,698.0
45264.447,9469.132,690.0
45264.447,9967.532,680.0
45264.447,10465.839,707.0
45264.447,10964.239,744.0
45264.447,11462.638,794.0
45264.447,11961.038,742.0
45264.447,12459.346,732.0
45264.447,12957.745,734.0
45264.447,13456.144,726.0
45264.447,13954.544,714.0
45264.447,14452.851,708.0
45264.447,14951.251,717.0
45264.447,15449.65,715.0
45264.447,15947.958,692.0
45264.447,16446.357,665.0
45264.447,16944.756,666.0
45264.447,17443.156,655.0
45264.447,17941.463,647.0
45264.447,18439.863,647.0
45264.447,18938.262,643.0
45264.447,19436.661,639.0
45264.447,19934.969,637.0
45264.447,20433.368,636.0
45264.447,20931.767,634.0
45264.447,21430.166,636.0
45264.447,21928.474,633.0
45264.447,22426.873,626.0
45264.447,22925.272,626.0
45264.447,23423.58,625.0
45264.447,23921.979,620.0
45264.447,24420.378,620.0
45264.447,24918.777,616.0
45264.447,25417.084,614.0
45264.447,25915.483,612.0
45264.447,26413.882,608.0
45264.447,26912.281,606.0
45264.447,27410.589,605.0
45264.447,27908.988,652.0
45264.447,28407.386,651.0
45264.447,28905.785,630.0
45264.447,29404.093,622.0
45264.447,29902.491,622.0
45264.447,30400.89,591.0
45264.447,30899.198,584.0
45264.447,31397.596,581.0
45264.447,31895.995,580.0
45264.447,32394.394,577.0
45264.447,32892.701,574.0
45264.447,33391.1,573.0
45264.447,33889.498,569.0
45264.447,34387.897,569.0
45264.447,34886.204,567.0
45264.447,35384.603,564.0
45264.447,35883.001,564.0
45264.447,36381.4,562.0
45264.447,36879.707,560.0
45264.447,37378.105,561.0
45264.447,37876.503,566.0
45264.447,38374.81,561.0
45264.447,38873.209,562.0
45264.447,39371.607,563.0
45264.447,39870.005,551.0
45264.447,40368.312,552.0
45264.447,40866.71,547.0
45264.447,41365.109,559.0
45264.447,41863.507,561.0
45264.447,42361.813,562.0
45264.447,42860.212,558.0
45264.447,43358.61,557.0
45264.447,43857.008,556.0
45264.447,44355.314,552.0
45264.447,44853.712,551.0
45264.447,45352.11,547.0
45264.447,45850.417,548.0
45264.447,46348.815,549.0
45264.447,46847.213,545.0
45264.447,47345.61,546.0
45264.447,47843.917,542.0
45264.447,48342.314,544.0
45264.447,48840.712,543.0
45264.447,49339.11,540.0
45264.447,49837.416,540.0
45264.447,50335.814,528.0
45264.447,50834.211,529.0
45264.447,51332.609,526.0
45264.447,51830.915,523.0
45264.447,52329.312,533.0
45264.447,52827.71,534.0
45264.447,53326.016,534.0
45264.447,53824.413,532.0
45264.447,54322.81,532.0
45264.447,54821.207,530.0
45264.447,55319.513,531.0
45264.447,55817.91,528.0
45264.447,56316.308,530.0
45264.447,56814.705,527.0
45264.447,57313.01,526.0
45264.447,57811.407,525.0
45264.447,58309.804,525.0
45264.447,58808.201,521.0
45264.447,59306.507,519.0
45264.447,59804.903,520.0
45264.447,60303.3,520.0
45264.447,60801.606,520.0
45264.447,61300.002,517.0
45264.447,61798.399,516.0
45264.447,62296.796,515.0
45264.447,62795.101,515.0
45264.447,63293.497,513.0
45264.447,63791.894,514.0
45264.447,64290.29,515.0
45264.447,64788.595,512.0
45264.447,65286.991,513.0
45264.447,65785.388,510.0
45264.447,66283.784,510.0
45264.447,66782.089,509.0
45264.447,67280.485,509.0
45264.447,67778.881,510.0
45264.447,68277.185,509.0
45264.447,68775.581,507.0
45264.447,69273.977,501.0
45264.447,69772.373,500.0
45264.447,70270.678,500.0
45264.447,70769.073,498.0
45264.447,71267.469,499.0
45264.447,71765.865,496.0
45264.447,72264.169,498.0
45264.447,72762.565,496.0
45264.447,73260.96,495.0
45264.447,73759.356,495.0
45264.447,74257.659,496.0
45264.447,74756.055,494.0
45264.447,75254.45,493.0
45264.447,75752.754,492.0
45264.447,76251.149,492.0
45264.447,76749.544,489.0
45264.447,77247.939,491.0
45264.447,77746.243,489.0
45264.447,78244.638,491.0
45264.447,78743.033,487.0
45264.447,79241.428,488.0
45264.447,79739.731,486.0
45264.447,80238.126,486.0
45264.447,80736.52,484.0
45264.447,81234.915,484.0
45264.447,81733.218,485.0
45264.447,82231.613,483.0
45264.447,82730.007,481.0
45264.447,83228.31,482.0
45264.447,83726.704,482.0
45264.447,84225.098,482.0
45264.447,84723.493,480.0
45264.447,85221.795,481.0
45264.447,85720.189,479.0
45264.447,86218.583,478.0
45264.447,86716.977,475.0
45264.447,87215.28,477.0
45264.447,87713.673,477.0
45264.447,88212.067,476.0
45264.447,88710.461,476.0
45264.447,89208.763,474.0
45264.447,89707.157,471.0
45264.447,90205.55,473.0
45264.447,90703.852,471.0
45264.447,91202.245,471.0
45264.447,91700.639,469.0
45264.447,92199.032,467.0
45264.447,92697.334,468.0
45264.447,93195.727,468.0
45264.447,93694.12,466.0
45264.447,94192.513,466.0
45264.447,94690.814,465.0
45264.447,95189.207,463.0
45264.447,95687.599,462.0
45264.447,96185.992,460.0
45264.447,96684.293,461.0
45264.447,97182.686,461.0
45761.886,0.0,1148.0
45761.886,498.399,1142.0
45761.886,996.707,1043.0
45761.886,1495.107,1028.0
45761.886,1993.506,1012.0
45761.886,2491.906,954.0
45761.886,2990.214,954.0
45761.886,3488.613,959.0
45761.886,3987.013,935.0
45761.886,4485.412,891.0
45761.886,4983.72,829.0
45761.886,5482.12,801.0
45761.886,5980.519,792.0
45761.886,6478.919,769.0
45761.886,6977.227,753.0
45761.886,7475.626,740.0
45761.886,7974.025,727.0
45761.886,8472.333,716.0
45761.886,8970.733,706.0
45761.886,9469.132,695.0
45761.886,9967.532,679.0
45761.886,10465.839,675.0
45761.886,10964.239,673.0
45761.886,11462.638,689.0
45761.886,11961.038,737.0
45761.886,12459.346,728.0
45761.886,12957.745,717.0
45761.886,13456.144,707.0
45761.886,13954.544,681.0
45761.886,14452.851,698.0
45761.886,14951.251,686.0
45761.886,15449.65,700.0
45761.886,15947.958,673.0
45761.886,16446.357,656.0
45761.886,16944.756,653.0
45761.886,17443.156,649.0
45761.886,17941.463,646.0
45761.886,18439.863,643.0
45761.886,18938.262,629.0
45761.886,19436.661,637.0
45761.886,19934.969,637.0
45761.886,20433.368,634.0
45761.886,20931.767,632.0
45761.886,21430.166,634.0
45761.886,21928.474,629.0
45761.886,22426.873,627.0
45761.886,22925.272,625.0
45761.886,23423.58,622.0
45761.886,23921.979,620.0
45761.886,24420.378,618.0
45761.886,24918.777,610.0
45761.886,25417.084,602.0
45761.886,25915.483,601.0
45761.886,26413.882,597.0
45761.886,26912.281,595.0
45761.886,27410.589,595.0
45761.886,27908.988,593.0
45761.886,28407.386,598.0
45761.886,28905.785,604.0
45761.886,29404.093,602.0
45761.886,29902.491,590.0
45761.886,30400.89,584.0
45761.886,30899.198,584.0
45761.886,31397.596,584.0
45761.886,31895.995,578.0
45761.886,32394.394,577.0
45761.886,32892.701,576.0
45761.886,33391.1,581.0
45761.886,33889.498,584.0
45761.886,34387.897,584.0
45761.886,34886.204,584.0
45761.886,35384.603,582.0
45761.886,35883.001,577.0
45761.886,36381.4,578.0
45761.886,36879.707,561.0
45761.886,37378.105,560.0
45761.886,37876.503,558.0
45761.886,38374.81,557.0
45761.886,38873.209,568.0
45761.886,39371.607,568.0
45761.886,39870.005,560.0
45761.886,40368.312,566.0
45761.886,40866.71,566.0
45761.886,41365.109,563.0
45761.886,41863.507,559.0
45761.886,42361.813,560.0
45761.886,42860.212,560.0
45761.886,43358.61,556.0
45761.886,43857.008,555.0
45761.886,44355.314,553.0
45761.886,44853.712,552.0
45761.886,45352.11,551.0
45761.886,45850.417,551.0
45761.886,46348.815,549.0
45761.886,46847.213,546.0
45761.886,47345.61,546.0
45761.886,47843.917,547.0
45761.886,48342.314,546.0
45761.886,48840.712,545.0
45761.886,49339.11,542.0
45761.886,49837.416,540.0
45761.886,50335.814,528.0
45761.886,50834.211,526.0
45761.886,51332.609,526.0
45761.886,51830.915,531.0
45761.886,52329.312,537.0
45761.886,52827.71,536.0
45761.886,53326.016,535.0
45761.886,53824.413,535.0
45761.886,54322.81,533.0
45761.886,54821.207,532.0
45761.886,55319.513,531.0
45761.886,55817.91,530.0
45761.886,56316.308,528.0
45761.886,56814.705,527.0
45761.886,57313.01,525.0
45761.886,57811.407,525.0
45761.886,58309.804,522.0
45761.886,58808.201,523.0
45761.886,59306.507,522.0
45761.886,59804.903,521.0
45761.886,60303.3,520.0
45761.886,60801.606,519.0
45761.886,61300.002,516.0
45761.886,61798.399,518.0
45761.886,62296.796,517.0
45761.886,62795.101,517.0
45761.886,63293.497,518.0
45761.886,63791.894,515.0
45761.886,64290.29,513.0
45761.886,64788.595,513.0
45761.886,65286.991,512.0
45761.886,65785.388,508.0
45761.886,66283.784,510.0
45761.886,66782.089,511.0
45761.886,67280.485,510.0
45761.886,67778.881,510.0
45761.886,68277.185,508.0
45761.886,68775.581,507.0
45761.886,69273.977,502.0
45761.886,69772.373,500.0
45761.886,70270.678,498.0
45761.886,70769.073,499.0
45761.886,71267.469,498.0
45761.886,71765.865,500.0
45761.886,72264.169,497.0
45761.886,72762.565,497.0
45761.886,73260.96,497.0
45761.886,73759.356,495.0
45761.886,74257.659,493.0
45761.886,74756.055,494.0
45761.886,75254.45,492.0
45761.886,75752.754,491.0
45761.886,76251.149,492.0
45761.886,76749.544,491.0
45761.886,77247.939,490.0
45761.886,77746.243,488.0
45761.886,78244.638,491.0
45761.886,78743.033,488.0
45761.886,79241.428,487.0
45761.886,79739.731,486.0
45761.886,80238.126,484.0
45761.886,80736.52,485.0
45761.886,81234.915,486.0
45761.886,81733.218,483.0
45761.886,82231.613,486.0
45761.886,82730.007,482.0
45761.886,83228.31,481.0
45761.886,83726.704,482.0
45761.886,84225.098,480.0
45761.886,84723.493,481.0
45761.886,85221.795,481.0
45761.886,85720.189,477.0
45761.886,86218.583,479.0
45761.886,86716.977,478.0
45761.886,87215.28,476.0
45761.886,87713.673,474.0
45761.886,88212.067,475.0
45761.886,88710.461,475.0
45761.886,89208.763,474.0
45761.886,89707.157,472.0
45761.886,90205.55,470.0
45761.886,90703.852,471.0
45761.886,91202.245,468.0
45761.886,91700.639,469.0
45761.886,92199.032,468.0
45761.886,92697.334,467.0
45761.886,93195.727,465.0
45761.886,93694.12,464.0
45761.886,94192.513,466.0
45761.886,94690.814,465.0
45761.886,95189.207,464.0
45761.886,95687.599,463.0
45761.886,96185.992,463.0
45761.886,96684.293,460.0
45761.886,97182.686,462.0
46259.324,0.0,1150.0
46259.324,498.399,1117.0
46259.324,996.707,1064.0
46259.324,1495.107,1033.0
46259.324,1993.506,995.0
46259.324,2491.906,939.0
46259.324,2990.214,943.0
46259.324,3488.613,852.0
46259.324,3987.013,838.0
46259.324,4485.412,826.0
46259.324,4983.72,802.0
46259.324,5482.12,801.0
46259.324,5980.519,777.0
46259.324,6478.919,772.0
46259.324,6977.227,753.0
46259.324,7475.626,739.0
46259.324,7974.025,730.0
46259.324,8472.333,717.0
46259.324,8970.733,708.0
46259.324,9469.132,698.0
46259.324,9967.532,689.0
46259.324,10465.839,682.0
46259.324,10964.239,671.0
46259.324,11462.638,669.0
46259.324,11961.038,668.0
46259.324,12459.346,666.0
46259.324,12957.745,663.0
46259.324,13456.144,662.0
46259.324,13954.544,698.0
46259.324,14452.851,663.0
46259.324,14951.251,659.0
46259.324,15449.65,657.0
46259.324,15947.958,652.0
46259.324,16446.357,639.0
46259.324,16944.756,639.0
46259.324,17443.156,636.0
46259.324,17941.463,634.0
46259.324,18439.863,633.0
46259.324,18938.262,630.0
46259.324,19436.661,627.0
46259.324,19934.969,626.0
46259.324,20433.368,636.0
46259.324,20931.767,632.0
46259.324,21430.166,633.0
46259.324,21928.474,630.0
46259.324,22426.873,625.0
46259.324,22925.272,625.0
46259.324,23423.58,618.0
46259.324,23921.979,612.0
46259.324,24420.378,606.0
46259.324,24918.777,607.0
46259.324,25417.084,604.0
46259.324,25915.483,601.0
46259.324,26413.882,599.0
46259.324,26912.281,596.0
46259.324,27410.589,594.0
46259.324,27908.988,592.0
46259.324,28407.386,593.0
46259.324,28905.785,588.0
46259.324,29404.093,587.0
46259.324,29902.491,590.0
46259.324,30400.89,587.0
46259.324,30899.198,585.0
46259.324,31397.596,594.0
46259.324,31895.995,589.0
46259.324,32394.394,589.0
46259.324,32892.701,590.0
46259.324,33391.1,585.0
46259.324,33889.498,586.0
46259.324,34387.897,586.0
46259.324,34886.204,581.0
46259.324,35384.603,579.0
46259.324,35883.001,580.0
46259.324,36381.4,577.0
46259.324,36879.707,576.0
46259.324,37378.105,574.0
46259.324,37876.503,573.0
46259.324,38374.81,572.0
46259.324,38873.209,568.0
46259.324,39371.607,568.0
46259.324,39870.005,565.0
46259.324,40368.312,564.0
46259.324,40866.71,562.0
46259.324,41365.109,564.0
46259.324,41863.507,562.0
46259.324,42361.813,562.0
46259.324,42860.212,559.0
46259.324,43358.61,557.0
46259.324,43857.008,557.0
46259.324,44355.314,555.0
46259.324,44853.712,553.0
46259.324,45352.11,552.0
46259.324,45850.417,550.0
46259.324,46348.815,550.0
46259.324,46847.213,550.0
46259.324,47345.61,546.0
46259.324,47843.917,546.0
46259.324,48342.314,544.0
46259.324,48840.712,544.0
46259.324,49339.11,534.0
46259.324,49837.416,532.0
46259.324,50335.814,529.0
46259.324,50834.211,529.0
46259.324,51332.609,538.0
46259.324,51830.915,539.0
46259.324,52329.312,538.0
46259.324,52827.71,537.0
46259.324,53326.016,535.0
46259.324,53824.413,533.0
46259.324,54322.81,533.0
46259.324,54821.207,533.0
46259.324,55319.513,531.0
46259.324,55817.91,529.0
46259.324,56316.308,530.0
46259.324,56814.705,527.0
46259.324,57313.01,528.0
46259.324,57811.407,527.0
46259.324,58309.804,525.0
46259.324,58808.201,526.0
46259.324,59306.507,523.0
46259.324,59804.903,522.0
46259.324,60303.3,521.0
46259.324,60801.606,521.0
46259.324,61300.002,521.0
46259.324,61798.399,519.0
46259.324,62296.796,517.0
46259.324,62795.101,518.0
46259.324,63293.497,515.0
46259.324,63791.894,514.0
46259.324,64290.29,514.0
46259.324,64788.595,512.0
46259.324,65286.991,511.0
46259.324,65785.388,511.0
46259.324,66283.784,509.0
46259.324,66782.089,512.0
46259.324,67280.485,511.0
46259.324,67778.881,510.0
46259.324,68277.185,508.0
46259.324,68775.581,505.0
46259.324,69273.977,501.0
46259.324,69772.373,500.0
46259.324,70270.678,498.0
46259.324,70769.073,497.0
46259.324,71267.469,500.0
46259.324,71765.865,499.0
46259.324,72264.169,498.0
46259.324,72762.565,496.0
46259.324,73260.96,497.0
46259.324,73759.356,495.0
46259.324,74257.659,494.0
46259.324,74756.055,492.0
46259.324,75254.45,491.0
46259.324,75752.754,491.0
46259.324,76251.149,491.0
46259.324,76749.544,492.0
46259.324,77247.939,488.0
46259.324,77746.243,489.0
46259.324,78244.638,488.0
46259.324,78743.033,487.0
46259.324,79241.428,485.0
46259.324,79739.731,487.0
46259.324,80238.126,487.0
46259.324,80736.52,486.0
46259.324,81234.915,486.0
46259.324,81733.218,484.0
46259.324,82231.613,486.0
46259.324,82730.007,484.0
46259.324,83228.31,481.0
46259.324,83726.704,482.0
46259.324,84225.098,480.0
46259.324,84723.493,479.0
46259.324,85221.795,481.0
46259.324,85720.189,479.0
46259.324,86218.583,481.0
46259.324,86716.977,477.0
46259.324,87215.28,478.0
46259.324,87713.673,476.0
46259.324,88212.067,477.0
46259.324,88710.461,476.0
46259.324,89208.763,474.0
46259.324,89707.157,472.0
46259.324,90205.55,471.0
46259.324,90703.852,470.0
46259.324,91202.245,469.0
46259.324,91700.639,468.0
46259.324,92199.032,469.0
46259.324,92697.334,469.0
46259.324,93195.727,467.0
46259.324,93694.12,463.0
46259.324,94192.513,464.0
46259.324,94690.814,463.0
46259.324,95189.207,463.0
46259.324,95687.599,464.0
46259.324,96185.992,463.0
46259.324,96684.293,462.0
46259.324,97182.686,460.0
46756.651,0.0,1127.0
46756.651,498.399,1088.0
46756.651,996.707,1100.0
46756.651,1495.107,1103.0
46756.651,1993.506,987.0
46756.651,2491.906,1024.0
46756.651,2990.214,1004.0
46756.651,3488.613,971.0
46756.651,3987.013,898.0
46756.651,4485.412,881.0
46756.651,4983.72,841.0
46756.651,5482.12,792.0
46756.651,5980.519,783.0
46756.651,6478.919,770.0
46756.651,6977.227,754.0
46756.651,7475.626,744.0
46756.651,7974.025,731.0
46756.651,8472.333,721.0
46756.651,8970.733,712.0
46756.651,9469.132,701.0
46756.651,9967.532,695.0
46756.651,10465.839,687.0
46756.651,10964.239,682.0
46756.651,11462.638,674.0
46756.651,11961.038,674.0
46756.651,12459.346,668.0
46756.651,12957.745,660.0
46756.651,13456.144,656.0
46756.651,13954.544,654.0
46756.651,14452.851,652.0
46756.651,14951.251,648.0
46756.651,15449.65,650.0
46756.651,15947.958,644.0
46756.651,16446.357,643.0
46756.651,16944.756,639.0
46756.651,17443.156,641.0
46756.651,17941.463,641.0
46756.651,18439.863,637.0
46756.651,18938.262,635.0
46756.651,19436.661,629.0
46756.651,19934.969,627.0
46756.651,20433.368,623.0
46756.651,20931.767,623.0
46756.651,21430.166,621.0
46756.651,21928.474,617.0
46756.651,22426.873,615.0
46756.651,22925.272,613.0
46756.651,23423.58,611.0
46756.651,23921.979,608.0
46756.651,24420.378,604.0
46756.651,24918.777,607.0
46756.651,25417.084,604.0
46756.651,25915.483,607.0
46756.651,26413.882,605.0
46756.651,26912.281,606.0
46756.651,27410.589,600.0
46756.651,27908.988,597.0
46756.651,28407.386,597.0
46756.651,28905.785,592.0
46756.651,29404.093,591.0
46756.651,29902.491,595.0
46756.651,30400.89,598.0
46756.651,30899.198,595.0
46756.651,31397.596,594.0
46756.651,31895.995,593.0
46756.651,32394.394,591.0
46756.651,32892.701,588.0
46756.651,33391.1,588.0
46756.651,33889.498,583.0
46756.651,34387.897,582.0
46756.651,34886.204,586.0
46756.651,35384.603,584.0
46756.651,35883.001,578.0
46756.651,36381.4,576.0
46756.651,36879.707,574.0
46756.651,37378.105,576.0
46756.651,37876.503,573.0
46756.651,38374.81,570.0
46756.651,38873.209,567.0
46756.651,39371.607,568.0
46756.651,39870.005,566.0
46756.651,40368.312,564.0
46756.651,40866.71,566.0
46756.651,41365.109,562.0
46756.651,41863.507,561.0
46756.651,42361.813,560.0
46756.651,42860.212,562.0
46756.651,43358.61,556.0
46756.651,43857.008,557.0
46756.651,44355.314,554.0
46756.651,44853.712,555.0
46756.651,45352.11,555.0
46756.651,45850.417,552.0
46756.651,46348.815,550.0
46756.651,46847.213,549.0
46756.651,47345.61,545.0
46756.651,47843.917,546.0
46756.651,48342.314,546.0
46756.651,48840.712,540.0
46756.651,49339.11,531.0
46756.651,49837.416,531.0
46756.651,50335.814,528.0
46756.651,50834.211,532.0
46756.651,51332.609,541.0
46756.651,51830.915,540.0
46756.651,52329.312,537.0
46756.651,52827.71,535.0
46756.651,53326.016,536.0
46756.651,53824.413,536.0
46756.651,54322.81,533.0
46756.651,54821.207,532.0
46756.651,55319.513,530.0
46756.651,55817.91,531.0
46756.651,56316.308,527.0
46756.651,56814.705,529.0
46756.651,57313.01,527.0
46756.651,57811.407,527.0
46756.651,58309.804,525.0
46756.651,58808.201,524.0
46756.651,59306.507,525.0
46756.651,59804.903,521.0
46756.651,60303.3,522.0
46756.651,60801.606,521.0
46756.651,61300.002,518.0
46756.651,61798.399,518.0
46756.651,62296.796,516.0
46756.651,62795.101,516.0
46756.651,63293.497,515.0
46756.651,63791.894,515.0
46756.651,64290.29,514.0
46756.651,64788.595,512.0
46756.651,65286.991,513.0
46756.651,65785.388,511.0
46756.651,66283.784,513.0
46756.651,66782.089,513.0
46756.651,67280.485,511.0
46756.651,67778.881,511.0
46756.651,68277.185,508.0
46756.651,68775.581,501.0
46756.651,69273.977,503.0
46756.651,69772.373,500.0
46756.651,70270.678,498.0
46756.651,70769.073,500.0
46756.651,71267.469,499.0
46756.651,71765.865,500.0
46756.651,72264.169,498.0
46756.651,72762.565,499.0
46756.651,73260.96,496.0
46756.651,73759.356,495.0
46756.651,74257.659,494.0
46756.651,74756.055,493.0
46756.651,75254.45,493.0
46756.651,75752.754,491.0
46756.651,76251.149,492.0
46756.651,76749.544,492.0
46756.651,77247.939,491.0
46756.651,77746.243,489.0
46756.651,78244.638,487.0
46756.651,78743.033,486.0
46756.651,79241.428,488.0
46756.651,79739.731,486.0
46756.651,80238.126,489.0
46756.651,80736.52,485.0
46756.651,81234.915,488.0
46756.651,81733.218,484.0
46756.651,82231.613,484.0
46756.651,82730.007,484.0
46756.651,83228.31,482.0
46756.651,83726.704,482.0
46756.651,84225.098,481.0
46756.651,84723.493,479.0
46756.651,85221.795,480.0
46756.651,85720.189,479.0
46756.651,86218.583,479.0
46756.651,86716.977,480.0
46756.651,87215.28,475.0
46756.651,87713.673,477.0
46756.651,88212.067,476.0
46756.651,88710.461,474.0
46756.651,89208.763,474.0
46756.651,89707.157,472.0
46756.651,90205.55,471.0
46756.651,90703.852,470.0
46756.651,91202.245,471.0
46756.651,91700.639,468.0
46756.651,92199.032,467.0
46756.651,92697.334,467.0
46756.651,93195.727,464.0
46756.651,93694.12,465.0
46756.651,94192.513,466.0
46756.651,94690.814,465.0
46756.651,95189.207,463.0
46756.651,95687.599,463.0
46756.651,96185.992,462.0
46756.651,96684.293,461.0
46756.651,97182.686,460.0
47254.088,0.0,1123.0
47254.088,498.399,1090.0
47254.088,996.707,1121.0
47254.088,1495.107,1088.0
47254.088,1993.506,1088.0
47254.088,2491.906,1013.0
47254.088,2990.214,1017.0
47254.088,3488.613,916.0
47254.088,3987.013,908.0
47254.088,4485.412,922.0
47254.088,4983.72,847.0
47254.088,5482.12,790.0
47254.088,5980.519,778.0
47254.088,6478.919,766.0
47254.088,6977.227,759.0
47254.088,7475.626,746.0
47254.088,7974.025,737.0
47254.088,8472.333,724.0
47254.088,8970.733,715.0
47254.088,9469.132,708.0
47254.088,9967.532,700.0
47254.088,10465.839,691.0
47254.088,10964.239,685.0
47254.088,11462.638,680.0
47254.088,11961.038,674.0
47254.088,12459.346,671.0
47254.088,12957.745,663.0
47254.088,13456.144,663.0
47254.088,13954.544,659.0
47254.088,14452.851,653.0
47254.088,14951.251,652.0
47254.088,15449.65,649.0
47254.088,15947.958,650.0
47254.088,16446.357,647.0
47254.088,16944.756,648.0
47254.088,17443.156,648.0
47254.088,17941.463,643.0
47254.088,18439.863,642.0
47254.088,18938.262,640.0
47254.088,19436.661,637.0
47254.088,19934.969,633.0
47254.088,20433.368,630.0
47254.088,20931.767,623.0
47254.088,21430.166,620.0
47254.088,21928.474,621.0
47254.088,22426.873,616.0
47254.088,22925.272,618.0
47254.088,23423.58,621.0
47254.088,23921.979,620.0
47254.088,24420.378,619.0
47254.088,24918.777,620.0
47254.088,25417.084,615.0
47254.088,25915.483,612.0
47254.088,26413.882,611.0
47254.088,26912.281,608.0
47254.088,27410.589,608.0
47254.088,27908.988,599.0
47254.088,28407.386,595.0
47254.088,28905.785,596.0
47254.088,29404.093,599.0
47254.088,29902.491,598.0
47254.088,30400.89,596.0
47254.088,30899.198,592.0
47254.088,31397.596,592.0
47254.088,31895.995,591.0
47254.088,32394.394,586.0
47254.088,32892.701,583.0
47254.088,33391.1,585.0
47254.088,33889.498,583.0
47254.088,34387.897,578.0
47254.088,34886.204,579.0
47254.088,35384.603,580.0
47254.088,35883.001,577.0
47254.088,36381.4,571.0
47254.088,36879.707,574.0
47254.088,37378.105,570.0
47254.088,37876.503,573.0
47254.088,38374.81,573.0
47254.088,38873.209,572.0
47254.088,39371.607,570.0
47254.088,39870.005,567.0
47254.088,40368.312,566.0
47254.088,40866.71,564.0
47254.088,41365.109,565.0
47254.088,41863.507,563.0
47254.088,42361.813,562.0
47254.088,42860.212,559.0
47254.088,43358.61,559.0
47254.088,43857.008,556.0
47254.088,44355.314,554.0
47254.088,44853.712,558.0
47254.088,45352.11,551.0
47254.088,45850.417,550.0
47254.088,46348.815,553.0
47254.088,46847.213,548.0
47254.088,47345.61,547.0
47254.088,47843.917,548.0
47254.088,48342.314,541.0
47254.088,48840.712,534.0
47254.088,49339.11,533.0
47254.088,49837.416,530.0
47254.088,50335.814,530.0
47254.088,50834.211,532.0
47254.088,51332.609,539.0
47254.088,51830.915,539.0
47254.088,52329.312,539.0
47254.088,52827.71,536.0
47254.088,53326.016,537.0
47254.088,53824.413,537.0
47254.088,54322.81,534.0
47254.088,54821.207,532.0
47254.088,55319.513,533.0
47254.088,55817.91,530.0
47254.088,56316.308,530.0
47254.088,56814.705,528.0
47254.088,57313.01,529.0
47254.088,57811.407,524.0
47254.088,58309.804,525.0
47254.088,58808.201,525.0
47254.088,59306.507,522.0
47254.088,59804.903,522.0
47254.088,60303.3,520.0
47254.088,60801.606,521.0
47254.088,61300.002,522.0
47254.088,61798.399,518.0
47254.088,62296.796,519.0
47254.088,62795.101,517.0
47254.088,63293.497,515.0
47254.088,63791.894,516.0
47254.088,64290.29,514.0
47254.088,64788.595,511.0
47254.088,65286.991,514.0
47254.088,65785.388,512.0
47254.088,66283.784,511.0
47254.088,66782.089,513.0
47254.088,67280.485,512.0
47254.088,67778.881,511.0
47254.088,68277.185,506.0
47254.088,68775.581,505.0
47254.088,69273.977,502.0
47254.088,69772.373,503.0
47254.088,70270.678,501.0
47254.088,70769.073,498.0
47254.088,71267.469,503.0
47254.088,71765.865,498.0
47254.088,72264.169,498.0
47254.088,72762.565,497.0
47254.088,73260.96,497.0
47254.088,73759.356,494.0
47254.088,74257.659,494.0
47254.088,74756.055,495.0
47254.088,75254.45,494.0
47254.088,75752.754,493.0
47254.088,76251.149,491.0
47254.088,76749.544,492.0
47254.088,77247.939,490.0
47254.088,77746.243,489.0
47254.088,78244.638,490.0
47254.088,78743.033,489.0
47254.088,79241.428,488.0
47254.088,79739.731,486.0
47254.088,80238.126,487.0
47254.088,80736.52,486.0
47254.088,81234.915,484.0
47254.088,81733.218,486.0
47254.088,82231.613,484.0
47254.088,82730.007,482.0
47254.088,83228.31,482.0
47254.088,83726.704,480.0
47254.088,84225.098,481.0
47254.088,84723.493,477.0
47254.088,85221.795,481.0
47254.088,85720.189,479.0
47254.088,86218.583,481.0
47254.088,86716.977,477.0
47254.088,87215.28,480.0
47254.088,87713.673,477.0
47254.088,88212.067,475.0
47254.088,88710.461,474.0
47254.088,89208.763,474.0
47254.088,89707.157,471.0
47254.088,90205.55,472.0
47254.088,90703.852,472.0
47254.088,91202.245,470.0
47254.088,91700.639,471.0
47254.088,92199.032,468.0
